StateFIPCode,ZipCode,StateAbbr,City,Longitude,Latitude,Population,AllocationPercentage
41,97057,OR,SHANIKO,120.80695300,45.04723100,81,.0000280000
41,97058,OR,THE DALLES,121.19049300,45.59950400,16319,.0057410000
41,97060,OR,TROUTDALE,122.37386600,45.52539800,4849,.0017060000
41,97062,OR,TUALATIN,122.76313200,45.37268800,16371,.0057600000
41,97063,OR,WAMIC,121.29651700,45.23178900,712,.0002500000
41,97064,OR,VERNONIA,123.19666200,45.85729800,2931,.0010310000
41,97065,OR,WASCO,120.73035600,45.59744700,564,.0001980000
41,97067,OR,WELCHES,121.95982600,45.33986200,802,.0002820000
41,97068,OR,WEST LINN,122.64795200,45.36687400,19962,.0070230000
41,97070,OR,WILSONVILLE,122.76988600,45.29864600,9397,.0033060000
41,97071,OR,WOODBURN,122.85834200,45.14461700,17482,.0061510000
41,97080,OR,GRESHAM,122.41564500,45.48169900,25232,.0088770000
41,97101,OR,AMITY,123.17440200,45.11570400,2810,.0009890000
41,97103,OR,ASTORIA,123.79798000,46.15580200,19140,.0067340000
41,97106,OR,BANKS,123.12098200,45.65347600,3316,.0011670000
41,97107,OR,BAY CITY,123.87607500,45.51965800,1483,.0005220000
41,97108,OR,BEAVER,123.82341700,45.27674600,133,.0000470000
41,97109,OR,BUXTON,123.21455500,45.73698300,420,.0001480000
41,97111,OR,CARLTON,123.15234600,45.28593000,1555,.0005470000
41,97112,OR,CLOVERDALE,123.83562800,45.28582100,1269,.0004460000
41,97113,OR,CORNELIUS,123.04153600,45.52903400,13173,.0046350000
41,97114,OR,DAYTON,123.07533200,45.19772200,3640,.0012810000
41,97115,OR,DUNDEE,123.01523000,45.27761000,2382,.0008380000
41,97116,OR,GLENWOOD,123.11515200,45.53283500,17626,.0062010000
41,97117,OR,GALES CREEK,123.23396700,45.59574700,374,.0001320000
41,97119,OR,GASTON,123.16657000,45.44273800,3844,.0013520000
41,97121,OR,HAMMOND,123.95272600,46.19802800,627,.0002210000
41,97122,OR,HEBO,123.87143300,45.21201600,366,.0001290000
41,97123,OR,HILLSBORO,122.95699800,45.49840100,24201,.0085150000
41,97124,OR,HILLSBORO,122.96360800,45.53868000,20503,.0072130000
41,97125,OR,MANNING,123.18611300,45.65246800,549,.0001930000
41,97127,OR,LAFAYETTE,123.11136200,45.24663800,1315,.0004630000
41,97128,OR,MCMINNVILLE,123.20434200,45.20967700,21848,.0076870000
41,97131,OR,NEHALEM,123.90494300,45.72159000,2118,.0007450000
41,97132,OR,NEWBERG,122.96850300,45.30990100,18911,.0066530000
41,97136,OR,ROCKAWAY,123.90783400,45.60851100,3164,.0011130000
41,97137,OR,SAINT PAUL,122.96737000,45.19599600,1623,.0005710000
41,97138,OR,GEARHART,123.87883700,45.96950600,7239,.0025470000
41,97140,OR,SHERWOOD,122.85672400,45.35141900,7623,.0026820000
41,97141,OR,TILLAMOOK,123.81885100,45.44918500,11010,.0038740000
41,97144,OR,TIMBER,123.31185200,45.72703300,124,.0000440000
41,97145,OR,TOLOVANA PARK,123.95887000,45.88617200,1114,.0003920000
41,97146,OR,WARRENTON,123.92536600,46.14501700,4224,.0014860000
41,97148,OR,YAMHILL,123.20363900,45.33504900,4276,.0015040000
41,97149,OR,NESKOWIN,123.92634400,45.17816500,2027,.0007130000
41,97201,OR,PORTLAND,122.69025800,45.49881900,22763,.0080090000
41,97202,OR,PORTLAND,122.63653400,45.48400700,37147,.0130690000
41,97203,OR,PORTLAND,122.73469900,45.58887200,24789,.0087210000
41,97204,OR,PORTLAND,122.67449800,45.51807000,1094,.0003850000
41,97205,OR,PORTLAND,122.68884600,45.52072000,5804,.0020420000
41,97206,OR,PORTLAND,122.59727000,45.48399500,43134,.0151760000
41,97209,OR,PORTLAND,122.68544700,45.52696200,5810,.0020440000
41,97210,OR,PORTLAND,122.70334800,45.53031800,9284,.0032660000
41,97211,OR,PORTLAND,122.64481500,45.56525900,28736,.0101100000
41,97212,OR,PORTLAND,122.64231900,45.54412700,23898,.0084080000
41,97213,OR,PORTLAND,122.59867000,45.53729200,29400,.0103440000
41,97214,OR,PORTLAND,122.63639700,45.51420700,23413,.0082370000
41,97215,OR,PORTLAND,122.59900100,45.51428200,16563,.0058270000
41,97216,OR,PORTLAND,122.55688000,45.51374600,11436,.0040230000
41,97217,OR,PORTLAND,122.68419600,45.57424000,29086,.0102330000
41,97218,OR,PORTLAND,122.60013100,45.56003200,12305,.0043290000
41,97219,OR,PORTLAND,122.70738000,45.45795600,34992,.0123110000
41,97220,OR,PORTLAND,122.55658600,45.54110900,25679,.0090350000
41,97221,OR,PORTLAND,122.72672300,45.49182900,10834,.0038120000
41,97222,OR,MILWAUKIE,122.61509200,45.44291900,30905,.0108730000
41,97223,OR,GARDEN HOME,122.77597400,45.44334300,33529,.0117960000
41,97224,OR,TIGARD,122.78837900,45.40729200,17149,.0060330000
41,97225,OR,CEDAR HILLS,122.76834400,45.50044900,20934,.0073650000
41,97227,OR,PORTLAND,122.67425700,45.54956400,3171,.0011160000
41,97229,OR,PORTLAND,122.82992400,45.54108700,23490,.0082640000
41,97230,OR,ROCKWOOD CORNERS,122.50034300,45.53575300,30643,.0107810000
41,97231,OR,PORTLAND,122.83803200,45.64012400,3760,.0013230000
41,97232,OR,PORTLAND,122.63631000,45.52871200,10323,.0036320000
41,97233,OR,PORTLAND,122.49849300,45.51420600,27274,.0095960000
41,97236,OR,PORTLAND,122.50909100,45.48874800,24710,.0086940000
41,97266,OR,PORTLAND,122.55960700,45.47620700,29648,.0104310000
41,97267,OR,OAK GROVE,122.61063100,45.40749400,29597,.0104130000
41,97301,OR,SALEM,122.97969200,44.92603900,48007,.0168900000
41,97302,OR,SALEM,123.04451400,44.90389900,34814,.0122480000
41,97303,OR,KEIZER,123.01901500,44.98579400,35826,.0126040000
41,97304,OR,SALEM,123.07532300,44.95884600,16986,.0059760000
41,97305,OR,BROOKS,122.96689200,44.98250200,28239,.0099350000
41,97306,OR,SALEM,123.04378900,44.86850000,14770,.0051960000
41,97321,OR,ALBANY,123.09440900,44.62772200,42908,.0150960000
41,97324,OR,ALSEA,123.60892000,44.36906800,1008,.0003550000
41,97325,OR,WEST STAYTON,122.87857500,44.81781700,4185,.0014720000
41,97326,OR,BLODGETT,123.60671500,44.62814100,657,.0002310000
41,97327,OR,BROWNSVILLE,122.94849100,44.37697400,3249,.0011430000
41,97329,OR,CASCADIA,122.46421400,44.39223900,163,.0000570000
41,97330,OR,CORVALLIS,123.27217100,44.59041100,38801,.0136510000
41,97331,OR,CORVALLIS,123.27788900,44.56378300,2528,.0008890000
41,97333,OR,CORVALLIS,123.27990800,44.53928100,13009,.0045770000
41,97338,OR,DALLAS,123.31999100,44.92253400,14447,.0050830000
41,97341,OR,DEPOE BAY,124.03234000,44.85144500,3022,.0010630000
41,97342,OR,DETROIT,122.18447000,44.77661900,589,.0002070000
41,97343,OR,EDDYVILLE,123.75309600,44.63713900,599,.0002110000
41,97344,OR,FALLS CITY,123.44614900,44.87059700,957,.0003370000
41,97345,OR,FOSTER,122.54489800,44.38355600,192,.0000680000
41,97346,OR,GATES,122.39949800,44.75271600,697,.0002450000
41,97347,OR,GRAND RONDE,123.63351800,45.07497300,1151,.0004050000
41,97348,OR,HALSEY,123.12510300,44.38615100,1159,.0004080000
41,97350,OR,IDANHA,122.04757400,44.70148400,340,.0001200000
41,97351,OR,INDEPENDENCE,123.18791300,44.84809800,5955,.0020950000
41,97352,OR,JEFFERSON,123.00596000,44.74945200,5829,.0020510000
41,97355,OR,LEBANON,122.88206400,44.53155800,23147,.0081440000
41,97357,OR,LOGSDEN,123.77364500,44.74751400,234,.0000820000
41,97358,OR,LYONS,122.82008300,44.77679200,0,.0000000000
41,97360,OR,MILL CITY,122.47682500,44.75156600,2340,.0008230000
41,97361,OR,MONMOUTH,123.25123300,44.83770600,8071,.0028400000
41,97362,OR,MOUNT ANGEL,122.78561100,45.07372700,4747,.0016700000
41,97364,OR,NEOTSU,123.98433700,44.99880100,347,.0001220000
41,97365,OR,NEWPORT,124.05090300,44.64865300,9239,.0032510000
41,97366,OR,SOUTH BEACH,124.05996800,44.57122000,1423,.0005010000
41,97367,OR,LINCOLN CITY,123.99556000,44.96813900,6786,.0023870000
41,97368,OR,OTIS,123.93324400,45.01375500,2506,.0008820000
41,97370,OR,PHILOMATH,123.39227100,44.54881700,6879,.0024200000
41,97371,OR,RICKREALL,123.20642400,45.02003200,266,.0000940000
41,97374,OR,SCIO,122.76835600,44.71679200,7170,.0025230000
41,97375,OR,SCOTTS MILLS,122.66541800,45.02200000,1326,.0004670000
41,97376,OR,SEAL ROCK,124.06070800,44.47774900,1845,.0006490000
41,97377,OR,SHEDD,123.10646200,44.45295100,1067,.0003750000
41,97378,OR,SHERIDAN,123.40033500,45.08970300,6591,.0023190000
41,97380,OR,SILETZ,123.90623900,44.73133300,1869,.0006580000
41,97381,OR,SILVERTON,122.76272400,44.99104100,10399,.0036590000
41,97383,OR,STAYTON,122.76241000,44.80211000,6808,.0023950000
41,97385,OR,SUBLIMITY,122.80071800,44.84252300,2881,.0010140000
41,97386,OR,SWEET HOME,122.72856100,44.39811100,11237,.0039530000
41,97389,OR,TANGENT,123.11081500,44.54973000,1257,.0004420000
41,97390,OR,TIDEWATER,123.91486100,44.40553800,523,.0001840000
41,97391,OR,TOLEDO,123.93011900,44.62708200,5609,.0019730000
41,97392,OR,TURNER,122.95011700,44.84760700,1243,.0004370000
41,97394,OR,WALDPORT,124.03505300,44.40849700,3302,.0011620000
41,97396,OR,WILLAMINA,123.50470800,45.08260500,2697,.0009490000
41,97401,OR,COBURG,123.07875700,44.07367700,36277,.0127630000
41,97402,OR,EUGENE,123.15552500,44.06124300,37830,.0133100000
41,97403,OR,EUGENE,123.06142200,44.03853400,11073,.0038960000
41,97404,OR,EUGENE,123.13336000,44.10053600,23778,.0083660000
41,97405,OR,EUGENE,123.09976900,44.01849700,40921,.0143970000
41,97406,OR,AGNESS,124.06476900,42.57478800,126,.0000440000
41,97410,OR,AZALEA,123.15501700,42.84499200,1111,.0003910000
41,97411,OR,BANDON,124.40367000,43.09680600,4852,.0017070000
41,97412,OR,BLACHLY,123.53481600,44.19659700,495,.0001740000
41,97413,OR,MC KENZIE BRIDGE,122.22295100,44.17780900,1139,.0004010000
41,97414,OR,BROADBENT,124.11892400,42.98504800,121,.0000430000
41,97415,OR,HARBOR,124.26781100,42.06400400,11673,.0041070000
41,97416,OR,CAMAS VALLEY,123.66546500,43.05566000,972,.0003420000
41,97417,OR,CANYONVILLE,123.27801500,42.93068300,1670,.0005880000
41,97419,OR,CHESHIRE,123.37151600,44.17820600,1050,.0003690000
41,97420,OR,CHARLESTON,124.23310100,43.36281200,24343,.0085640000
41,97423,OR,COQUILLE,124.20138600,43.18841300,8374,.0029460000
41,97424,OR,COTTAGE GROVE,123.05291000,43.78393400,15067,.0053010000
41,97426,OR,CRESWELL,123.02838000,43.90583000,6332,.0022280000
41,97427,OR,CULP CREEK,122.75241700,43.68453400,317,.0001120000
41,97429,OR,DAYS CREEK,123.14387000,42.98194600,392,.0001380000
41,97430,OR,GREENLEAF,123.68832800,44.14513100,492,.0001730000
41,97431,OR,DEXTER,122.84235100,43.92169100,2980,.0010480000
41,97434,OR,DORENA,122.88579600,43.75865500,225,.0000790000
41,97435,OR,DRAIN,123.29292200,43.68765900,2331,.0008200000
41,97436,OR,ELKTON,123.59001400,43.63776100,878,.0003090000
41,97437,OR,ELMIRA,123.36705100,44.08726000,2424,.0008530000
41,97438,OR,FALL CREEK,122.78590400,43.95616000,1581,.0005560000
41,97439,OR,FLORENCE,124.09930300,43.98809900,10063,.0035400000
41,97441,OR,GARDINER,124.14369500,43.78573600,14,.0000050000
41,97442,OR,GLENDALE,123.39430200,42.75175100,2050,.0007210000
41,97443,OR,GLIDE,122.96384600,43.27739500,2905,.0010220000
41,97444,OR,PISTOL RIVER,124.39607200,42.43481800,4760,.0016750000
41,97446,OR,HARRISBURG,123.14316500,44.27165600,3272,.0011510000
41,97447,OR,IDLEYLD PARK,122.90178900,43.37157100,222,.0000780000
41,97448,OR,JUNCTION CITY,123.23001400,44.19879200,10456,.0036790000
41,97449,OR,LAKESIDE,124.16236400,43.58330600,994,.0003500000
41,97450,OR,LANGLOIS,124.44132200,42.91538600,557,.0001960000
41,97451,OR,LORANE,123.24767900,43.82904400,499,.0001760000
41,97452,OR,LOWELL,122.78062700,43.92099300,792,.0002790000
41,97453,OR,MAPLETON,123.86573500,44.03118900,1104,.0003880000
41,97454,OR,MARCOLA,122.82464000,44.20643900,1442,.0005070000
41,97455,OR,PLEASANT HILL,122.92848700,43.94581600,2218,.0007800000
41,97456,OR,MONROE,123.32033000,44.32446000,2478,.0008720000
41,97457,OR,MYRTLE CREEK,123.28505400,43.01616100,9453,.0033260000
41,97458,OR,MYRTLE POINT,124.12132700,43.06669400,5246,.0018460000
41,97459,OR,NORTH BEND,124.21310300,43.43266500,15269,.0053720000
41,97461,OR,NOTI,123.45696200,44.11950900,1189,.0004180000
41,97462,OR,OAKLAND,123.35577400,43.45296800,3315,.0011660000
41,97463,OR,OAKRIDGE,122.45771100,43.74976700,4058,.0014280000
41,97465,OR,PORT ORFORD,124.49128300,42.75719400,1799,.0006330000
41,97466,OR,POWERS,124.06644100,42.89100600,953,.0003350000
41,97467,OR,WINCHESTER BAY,124.10547600,43.69570100,6723,.0023650000
41,97468,OR,REMOTE,123.89149000,43.00790900,121,.0000430000
41,97469,OR,RIDDLE,123.36124700,42.93886700,2698,.0009490000
41,97470,OR,ROSEBURG,123.36643700,43.22272600,41697,.0146700000
41,97473,OR,SCOTTSBURG,123.80406500,43.67648100,329,.0001160000
41,97476,OR,SIXES,124.44093000,42.82498400,412,.0001450000
41,97477,OR,SPRINGFIELD,123.01525900,44.06106000,32384,.0113940000
41,97478,OR,SPRINGFIELD,122.91710800,44.05605600,27521,.0096830000
41,97479,OR,SUTHERLIN,123.29742500,43.39040400,7304,.0025700000
41,97480,OR,SWISSHOME,123.82789900,44.08990300,641,.0002260000
41,97481,OR,TENMILE,123.53010400,43.13711600,1231,.0004330000
41,97484,OR,TILLER,122.90808800,42.98589600,534,.0001880000
41,97486,OR,UMPQUA,123.53577100,43.37453700,587,.0002070000
41,97487,OR,VENETA,123.35159000,44.03823500,6004,.0021120000
41,97488,OR,VIDA,122.50442900,44.13004100,1040,.0003660000
41,97489,OR,LEABURG,122.62906400,44.13516300,432,.0001520000
41,97490,OR,WALTON,123.58930400,44.02819400,298,.0001050000
41,97492,OR,WESTFIR,122.51409500,43.75663600,514,.0001810000
41,97493,OR,WESTLAKE,124.03336400,43.91401700,272,.0000960000
41,97496,OR,WINSTON,123.43248100,43.10485500,5971,.0021010000
41,97497,OR,SUNNY VALLEY,123.35153800,42.65512800,1253,.0004410000
41,97498,OR,YACHATS,124.08626200,44.32556300,1235,.0004350000
41,97499,OR,YONCALLA,123.29256200,43.60434000,2261,.0007950000
41,97501,OR,WEST MAIN,122.88701100,42.31929300,28708,.0101000000
41,97502,OR,CENTRAL POINT,122.92223500,42.38991400,17293,.0060840000
41,97503,OR,WHITE CITY,122.82962000,42.43191900,7024,.0024710000
41,97504,OR,MEDFORD,122.83980100,42.33625100,30933,.0108830000
41,97520,OR,ASHLAND,122.69303300,42.18850900,19579,.0068880000
41,97522,OR,BUTTE FALLS,122.56380100,42.54924300,1115,.0003920000
41,97523,OR,CAVE JUNCTION,123.62719900,42.13478900,5500,.0019350000
41,97524,OR,EAGLE POINT,122.80880200,42.49346700,7468,.0026270000
41,97525,OR,GOLD HILL,123.08543000,42.42443600,6650,.0023400000
41,97526,OR,GRANTS PASS,123.34572700,42.46375800,27145,.0095500000
41,97527,OR,GRANTS PASS,123.35379900,42.39891300,21774,.0076610000
41,97530,OR,APPLEGATE,123.02809800,42.25489400,5723,.0020130000
41,97531,OR,KERBY,123.65730200,42.20934300,78,.0000270000
41,97532,OR,MERLIN,123.43925600,42.52965400,1806,.0006350000
41,97534,OR,O BRIEN,123.72089800,42.06881600,247,.0000870000
41,97535,OR,PHOENIX,122.82269400,42.27655500,6054,.0021300000
41,97536,OR,PROSPECT,122.50898000,42.75439400,869,.0003060000
41,97537,OR,ROGUE RIVER,123.15872600,42.48888900,6131,.0021570000
41,97538,OR,SELMA,123.56839400,42.29635800,2065,.0007270000
41,97539,OR,SHADY COVE,122.81219100,42.60757500,2364,.0008320000
41,97540,OR,TALENT,122.78605000,42.23625200,5288,.0018600000
41,97541,OR,TRAIL,122.81602900,42.68635800,1028,.0003620000
41,97543,OR,WILDERVILLE,123.51386100,42.39248300,927,.0003260000
41,97544,OR,WILLIAMS,123.28287700,42.22304900,1854,.0006520000
41,97601,OR,ORETECH,121.78696900,42.22960100,18626,.0065530000
41,97603,OR,KLAMATH FALLS,121.72412400,42.19191500,24894,.0087580000
41,97620,OR,ADEL,119.88329100,42.14869700,190,.0000670000
41,97621,OR,BEATTY,121.21996200,42.43694200,95,.0000330000
41,97623,OR,BONANZA,121.33355800,42.24626800,2753,.0009690000
41,97624,OR,CHILOQUIN,121.74495900,42.54629300,3608,.0012690000
41,97625,OR,DAIRY,121.64245300,42.25814100,8,.0000030000
41,97627,OR,KENO,121.97242700,42.17547200,2696,.0009490000
41,97630,OR,LAKEVIEW,120.37753300,42.18544300,4890,.0017200000
41,97632,OR,MALIN,121.42212100,42.01950200,1456,.0005120000
41,97633,OR,MERRILL,121.59854500,42.02951600,1344,.0004730000
41,97635,OR,NEW PINE CREEK,120.28939000,42.02775900,198,.0000700000
41,97636,OR,PAISLEY,120.55320800,42.70308900,619,.0002180000
41,97637,OR,PLUSH,119.89472200,42.50349300,126,.0000440000
41,97638,OR,SILVER LAKE,120.78010900,43.25816400,1127,.0003970000
41,97640,OR,SUMMER LAKE,121.06325400,42.83130200,1,.0000000000
41,97701,OR,BEND,121.29363200,44.09278800,29432,.0103550000
41,97702,OR,BEND,121.29854300,44.02233200,20214,.0071120000
41,97707,OR,SUNRIVER,121.45787100,43.85033600,2881,.0010140000
41,97711,OR,ASHWOOD,120.71916100,44.71947900,114,.0000400000
41,97712,OR,BROTHERS,120.47703500,43.77887700,41,.0000140000
41,97720,OR,BURNS,119.05039800,43.51451000,5844,.0020560000
41,97730,OR,CAMP SHERMAN,121.63936300,44.45499700,378,.0001330000
41,97731,OR,DIAMOND LAKE,121.84470000,43.12466900,388,.0001370000
41,97732,OR,CRANE,118.46420000,43.42621900,280,.0000990000
41,97733,OR,CRESCENT,121.66481300,43.49722600,1848,.0006500000
41,97734,OR,CULVER,121.23435300,44.48179600,2517,.0008860000
41,97735,OR,FORT ROCK,121.08243000,43.44615000,35,.0000120000
41,97737,OR,GILCHRIST,121.88659600,43.30759000,148,.0000520000
41,97739,OR,LA PINE,121.51944500,43.70912500,4815,.0016940000
41,97740,OR,LAWEN,118.84180000,43.56181600,708,.0002490000
41,97741,OR,MADRAS,121.13492400,44.63757900,8294,.0029180000
41,97750,OR,MITCHELL,120.14557900,44.56573400,394,.0001390000
41,97751,OR,PAULINA,119.78276800,44.21024300,98,.0000340000
41,97752,OR,POST,120.29978100,44.07927300,252,.0000890000
41,97753,OR,POWELL BUTTE,121.01132600,44.24151200,1056,.0003720000
41,97754,OR,PRINEVILLE,120.83361600,44.30445000,12484,.0043920000
41,97756,OR,REDMOND,121.18960400,44.27669000,12161,.0042790000
41,97758,OR,RILEY,116.90062100,44.93052900,157,.0000550000
41,97759,OR,BLACK BUTTE RANC,121.52413300,44.30732900,3534,.0012430000
41,97760,OR,CROOKED RIVER RA,121.16756500,44.35550500,2101,.0007390000
41,97761,OR,WARM SPRINGS,121.29094100,44.74682600,2400,.0008440000
41,97801,OR,PENDLETON,118.78310400,45.66053500,20225,.0071160000
41,97810,OR,ADAMS,118.61758200,45.74967800,609,.0002140000
41,97812,OR,ARLINGTON,120.19714800,45.66641700,708,.0002490000
41,97813,OR,ATHENA,118.49714700,45.82889300,1334,.0004690000
41,97814,OR,MEDICAL SPRINGS,117.82863100,44.78010200,10024,.0035270000
41,97818,OR,BOARDMAN,119.72057000,45.82716500,2143,.0007540000
41,97820,OR,CANYON CITY,118.95015500,44.41000500,2806,.0009870000
41,97823,OR,CONDON,120.18983400,45.23058700,1009,.0003550000
41,97824,OR,COVE,117.81474100,45.31990200,1280,.0004500000
41,97825,OR,DAYVILLE,119.53117800,44.46630700,144,.0000510000
41,97826,OR,ECHO,119.19490400,45.74109000,648,.0002280000
41,97827,OR,ELGIN,117.91119000,45.59410100,2549,.0008970000
41,97828,OR,ENTERPRISE,117.28880800,45.43703700,3201,.0011260000
41,97830,OR,KINZUA,120.20669900,44.98528900,564,.0001980000
41,97831,OR,FOX,119.29164600,44.66068100,47,.0000170000
41,97833,OR,HAINES,117.97556000,44.87762200,1642,.0005780000
41,97834,OR,HALFWAY,117.11315200,44.89527200,1020,.0003590000
41,97835,OR,HELIX,118.72221900,45.86654100,383,.0001350000
41,97836,OR,HEPPNER,119.53689700,45.34857700,2127,.0007480000
41,97837,OR,HEREFORD,117.98896000,44.64104800,287,.0001010000
41,97838,OR,HERMISTON,119.28487600,45.84499200,16982,.0059750000
41,97839,OR,LEXINGTON,119.74636000,45.42636200,519,.0001830000
41,97841,OR,IMBLER,117.95437700,45.45990800,561,.0001970000
41,97842,OR,IMNAHA,116.82574100,45.51373300,255,.0000900000
41,97843,OR,IONE,119.76903400,45.54033000,535,.0001880000
41,97844,OR,IRRIGON,119.50701600,45.88768000,2301,.0008100000
41,97845,OR,JOHN DAY,119.10515700,44.40997700,1367,.0004810000
41,97846,OR,JOSEPH,117.21280500,45.34943200,1749,.0006150000
41,97848,OR,KIMBERLY,119.59649700,44.72263000,62,.0000220000
41,97850,OR,LA GRANDE,118.08522800,45.33043500,15401,.0054180000
41,97856,OR,LONG CREEK,119.09702000,44.75541600,442,.0001560000
41,97857,OR,LOSTINE,117.43590900,45.49386100,456,.0001600000
41,97862,OR,MILTON FREEWATER,118.39117200,45.94858100,9723,.0034210000
41,97864,OR,MONUMENT,119.43016400,44.81845100,410,.0001440000
41,97865,OR,MOUNT VERNON,119.11214200,44.41709500,538,.0001890000
41,97867,OR,NORTH POWDER,117.93366600,45.03166700,571,.0002010000
41,97868,OR,PILOT ROCK,118.84833100,45.42272400,2298,.0008080000
41,97869,OR,PRAIRIE CITY,118.69519900,44.45697700,1614,.0005680000
41,97870,OR,RICHLAND,117.30182500,44.79701300,927,.0003260000
41,97872,OR,RITTER,118.94181800,44.95404000,71,.0000250000
41,97873,OR,SENECA,119.05779700,44.12770400,352,.0001240000
41,97874,OR,SPRAY,119.83031800,44.82418600,438,.0001540000
41,97875,OR,STANFIELD,119.21160200,45.78598800,2031,.0007150000
41,97876,OR,SUMMERVILLE,118.02697800,45.50768700,773,.0002720000
41,97877,OR,SUMPTER,118.19060400,44.73164000,251,.0000880000
41,97882,OR,MCNARY,119.31371500,45.91572500,4009,.0014100000
41,97883,OR,UNION,117.85355400,45.20193900,2463,.0008670000
41,97884,OR,UNITY,118.16273000,44.44906300,315,.0001110000
41,97885,OR,WALLOWA,117.53572700,45.57172200,1250,.0004400000
41,97886,OR,WESTON,118.37327900,45.80736500,1007,.0003540000
41,97901,OR,ADRIAN,117.06019300,43.65371200,568,.0002000000
41,97902,OR,AROCK,117.03418900,43.97089600,846,.0002980000
41,97903,OR,BROGAN,117.59037100,44.19939600,205,.0000720000
41,97904,OR,DREWSEY,118.47066000,43.86427700,228,.0000800000
41,97906,OR,HARPER,117.52843300,43.87336300,326,.0001150000
41,97907,OR,HUNTINGTON,117.30969100,44.38111300,694,.0002440000
41,97908,OR,IRONSIDE,117.94443500,44.30091300,79,.0000280000
41,97909,OR,JAMIESON,117.43726900,44.18187300,53,.0000190000
41,97910,OR,JORDAN VALLEY,117.28098400,42.88013900,879,.0003090000
41,97911,OR,JUNTURA,118.09211800,43.82527700,83,.0000290000
41,97913,OR,NYSSA,117.02511300,43.86038600,5288,.0018600000
41,97914,OR,ONTARIO,116.97826800,44.04156000,13665,.0048080000
41,97917,OR,RIVERSIDE,118.09576900,43.46741500,65,.0000230000
41,97918,OR,VALE,117.26741200,44.00390200,3940,.0013860000
41,97920,OR,WESTFALL,117.68767300,43.99224600,41,.0000140000
42,15001,PA,MACARTHUR,80.28156700,40.60442400,36849,.0031010000
42,15003,PA,FAIROAKS,80.21977800,40.59536800,13449,.0011320000
42,15005,PA,BADEN,80.19847100,40.64159500,10068,.0008470000
42,15007,PA,BAKERSTOWN,79.93095600,40.64782600,782,.0000660000
42,15009,PA,BEAVER,80.33652800,40.69718400,14968,.0012600000
42,15010,PA,RACINE,80.33988000,40.76623400,30623,.0025770000
42,15012,PA,ROSTRAVER,79.83454000,40.14368000,18967,.0015960000
42,15014,PA,BRACKENRIDGE,79.74137500,40.60822300,3674,.0003090000
42,15015,PA,BRADFORDWOODS,80.08230500,40.63417500,2319,.0001950000
42,15017,PA,BRIDGEVILLE,80.11529300,40.34719500,12705,.0010690000
42,15018,PA,BUENA VISTA,79.79187400,40.27863500,1186,.0001000000
42,15019,PA,BULGER,80.36219200,40.40511900,1118,.0000940000
42,15021,PA,PARIS,80.44448500,40.39011400,5527,.0004650000
42,15022,PA,CHARLEROI,79.92002000,40.14040200,11800,.0009930000
42,15024,PA,CHESWICK,79.84100200,40.56811700,9823,.0008270000
42,15025,PA,LARGE,79.91009600,40.29891700,17031,.0014330000
42,15026,PA,CLINTON,80.34228200,40.51314800,2543,.0002140000
42,15027,PA,CONWAY,80.23489900,40.66491700,2438,.0002050000
42,15030,PA,CREIGHTON,79.78177000,40.58205100,1761,.0001480000
42,15031,PA,CUDDY,80.16443200,40.36006900,1037,.0000870000
42,15033,PA,DONORA,79.86185800,40.17682100,5928,.0004990000
42,15034,PA,DRAVOSBURG,79.88946100,40.35267600,2377,.0002000000
42,15035,PA,EAST MC KEESPORT,79.80788100,40.38394400,2698,.0002270000
42,15037,PA,ELIZABETH,79.85684200,40.26557500,12937,.0010890000
42,15042,PA,FREEDOM,80.21466300,40.68302300,9416,.0007920000
42,15043,PA,GEORGETOWN,80.49002300,40.57427500,2810,.0002360000
42,15044,PA,GIBSONIA,79.94430700,40.62523300,18318,.0015420000
42,15045,PA,GLASSPORT,79.88832400,40.32595200,5582,.0004700000
42,15049,PA,HARWICK,79.80511500,40.55743300,1111,.0000940000
42,15050,PA,HOOKSTOWN,80.43626800,40.54292900,2933,.0002470000
42,15051,PA,INDIANOLA,79.88176500,40.57660500,1539,.0001300000
42,15052,PA,INDUSTRY,80.41508500,40.66710100,2908,.0002450000
42,15053,PA,JOFFRE,80.39154200,40.38102700,1634,.0001380000
42,15055,PA,LAWRENCE,80.14402900,40.31161500,1933,.0001630000
42,15056,PA,LEETSDALE,80.20987400,40.56616500,1387,.0001170000
42,15057,PA,MC DONALD,80.25620400,40.36966400,9077,.0007640000
42,15059,PA,MIDLAND,80.46895200,40.65896200,6476,.0005450000
42,15060,PA,MIDWAY,80.29209000,40.36797400,1043,.0000880000
42,15061,PA,MONACA,80.29174300,40.67184700,13344,.0011230000
42,15062,PA,MONESSEN,79.88352600,40.15237900,9906,.0008340000
42,15063,PA,MONONGAHELA,79.92412700,40.19372800,13183,.0011100000
42,15064,PA,MORGAN,80.15406400,40.36043300,1751,.0001470000
42,15065,PA,NATRONA,79.72562100,40.62886200,13305,.0011200000
42,15066,PA,NEW BRIGHTON,80.29722000,40.73933300,12222,.0010290000
42,15067,PA,NEW EAGLE,79.95340800,40.20657300,2222,.0001870000
42,15068,PA,ARNOLD,79.74154700,40.57117900,41922,.0035280000
42,15071,PA,NOBLESTOWN,80.20261500,40.42873400,11012,.0009270000
42,15074,PA,ROCHESTER,80.26031500,40.71574500,10784,.0009080000
